items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,68.344202,1.262903,0.43906100000000015,0.9663680000000001,0.0,7.093907999999999,2.505860000000002,1.4131609999999988,4.472557999999999,7.403192000000001,1.7381899999999995,2.8610749999999996,3.3586,2.007264000000001,0.8135390000000005,16.093585,0.789221,4.8289110000000015,2.2994749999999993,1.8563979999999995,0.277477,1.311992,1.54265,2.0849259999999994,0.8370610000000003
Inventories,100.06582000000003,2.0344100000000003,0.5571439999999999,0.160115,0.0,25.473944999999993,8.867244999999997,4.672495999999999,11.88513300000001,41.27408,0.4708389999999999,0.4963099999999999,0.001345,0.001583,0.0,0.0008569999999999967,0.5775379999999999,0.4938790000000002,0.016389,0.27528299999999994,0.02045899999999999,0.059482000000000035,0.4689859999999999,0.686633,1.308446
Land,63.32392900000001,5.462638,1.124756,0.344399,0.0,10.011292,0.6366510000000001,0.49931599999999987,0.7269909999999999,2.8821210000000006,0.41839399999999993,0.40749100000000005,0.19825499999999996,0.107049,0.0013910000000000033,33.761389,0.145988,0.42743299999999995,0.3336239999999999,0.5414390000000001,0.06058599999999999,0.46711899999999995,1.066641,2.603719,1.07279
Total receipts,1069.188043,17.50457,5.926427999999998,4.0917829999999995,0.0,134.13871700000004,61.72586000000001,46.41745000000003,139.8209649999999,305.979906,45.15877599999999,16.407354000000005,12.445319000000005,7.776674999999997,6.775379000000001,24.525077999999993,8.405632,62.76923399999998,-0.1853490000000022,39.842104000000006,2.4167509999999996,44.939008,11.555951999999998,41.227712,29.118950999999996
Business receipts,1055.2869279999995,16.300163999999995,5.734792000000002,3.8830349999999996,0.0,133.38383499999998,61.09920299999999,46.22164799999999,139.08959200000015,301.900584,44.648876,16.958838000000007,9.452201000000002,7.631627999999999,6.544713000000002,23.269696999999994,8.10473,62.36842899999999,0.536404000000001,39.68597399999999,2.3964280000000002,44.485709000000014,11.320119000000002,40.890061,28.963563000000008
"Net gain, noncapital assets",3.217383,0.147106,0.051336999999999994,0.042412000000000005,0.0,0.22427999999999992,0.11935200000000001,0.06321699999999997,0.12188200000000005,0.27175400000000005,0.22858299999999998,0.065519,1.0264280000000001,0.010317,0.020760999999999974,0.13452299999999995,0.15889300000000006,0.176073,0.08743499999999998,0.06611700000000001,0.0019890000000000003,0.029704999999999995,0.02668899999999999,0.07237900000000003,0.07058700000000004
Other receipts,10.179473000000002,1.0433470000000002,0.139162,0.15882400000000008,0.0,0.5119670000000003,0.49368100000000004,0.12331999999999987,0.5987500000000008,3.7952660000000016,0.27661499999999983,-0.63887,1.9509240000000005,0.1016619999999997,0.209001,0.9443840000000003,0.139465,0.2102219999999999,-0.9309259999999995,0.08709600000000006,0.018332999999999988,0.422628,0.20455100000000015,0.261482,0.08109599999999995
Total deductions,1145.845969,20.516948999999997,6.690200999999998,4.978850000000001,0.0,143.85312199999998,65.28297000000003,49.111886999999996,144.30865499999993,314.64546399999995,48.132226999999986,20.447588000000003,14.267868,10.467016999999998,7.5763199999999955,30.772829,9.652542,68.56149399999998,1.9048619999999978,41.924519000000004,2.7947559999999996,47.91529800000001,14.063498,45.58592999999999,31.79099500000001
Cost of goods sold,674.9580489999998,7.410872999999999,4.287146,2.088984,0.0,100.36618899999996,43.56999400000001,34.120626000000016,118.11641399999996,248.287369,17.884505999999995,6.797115999999999,0.4010560000000001,0.058080999999999994,1.839332999999999,8.599461999999999,2.8639900000000003,23.322024,0.202973,18.035521000000003,0.5492519999999999,3.080469000000001,3.616989000000001,16.779515999999994,12.416990000000006
Compensation of officers,40.97450699999999,0.30223500000000003,0.19764799999999993,0.08158599999999994,0.0,5.169627000000002,2.189108000000001,1.384137,2.583169999999999,4.855167999999999,0.7551009999999998,0.7633400000000004,0.41624799999999995,2.1638759999999997,0.7386440000000007,2.072139000000001,0.22363500000000003,6.8591399999999965,0.11099199999999998,1.8950940000000003,0.16846399999999995,4.1267,0.5882929999999997,1.517299,1.7883499999999994
