items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,75.42726800000003,1.3578830000000002,0.3211759999999997,1.0300400000000005,0.25255000000000005,8.149040999999997,3.1298449999999995,2.628692000000001,5.261327000000001,7.687321000000001,2.2629069999999993,3.874275,3.4125070000000006,1.8140399999999985,1.1853350000000002,16.958320999999998,0.8257390000000002,3.979108,3.2301660000000023,2.303546,0.13643899999999998,1.5243260000000003,1.901948,1.913596,1.3090269999999995
Inventories,120.82594499999999,2.4586080000000003,0.5405599999999999,0.302133,0.164822,37.38958,10.169767,7.440367999999999,14.567463000000004,44.160921,0.5339079999999998,0.39292000000000005,0.001054,0.0,0.0,0.05188300000000001,0.9066790000000002,1.1394410000000001,0.040923,0.376579,0.01175799999999999,0.10605799999999999,0.36677400000000004,0.648523,1.110916
Land,72.529123,4.570468999999999,1.046017,0.416218,0.06401,13.983277,0.83996,0.6395099999999998,1.1755359999999997,3.8848130000000003,0.8642990000000002,0.45902200000000004,0.32771700000000004,0.23720999999999998,0.008167000000000008,36.698716,0.14125400000000002,0.6555610000000001,0.40518999999999994,0.41974500000000015,0.008223999999999995,0.2936779999999999,1.037591,3.534605,0.9986450000000002
Total receipts,1198.4757920000002,18.894098,5.604105000000001,6.542642000000001,0.2671979999999987,147.66827,69.24854999999997,68.52541299999999,183.39861900000005,319.6090909999999,65.54558999999999,14.283725000000004,15.058742000000002,6.486012000000002,8.111051000000003,23.129032999999993,9.796221,70.26829900000001,-0.3853189999999991,56.55410900000001,2.3603869999999993,37.33155100000002,13.894345000000001,47.254345,31.704388999999992
Business receipts,1185.293439,17.300687,5.4799690000000005,6.314918999999996,0.24419000000000146,147.00740799999994,68.37547599999999,67.93855399999998,181.973434,314.82661699999994,64.39557799999999,15.252229,13.568953,6.755286999999996,8.053944999999999,22.776097999999998,9.372354999999999,69.62871000000001,0.5710150000000009,56.304565,2.358868000000001,37.264768000000004,13.487110000000001,46.583391000000006,31.55292
"Net gain, noncapital assets",3.0478900000000007,0.12116100000000002,0.025887999999999994,0.11769600000000002,0.0010240000000000002,0.2574979999999999,0.2920670000000001,0.11145499999999997,0.221646,0.34705699999999995,0.4490669999999999,0.07865,0.041327999999999976,0.06157300000000002,0.07320600000000001,0.12184300000000003,0.19122099999999997,0.23138899999999996,0.046685000000000004,0.071735,0.0,0.083841,0.02795600000000001,0.10040899999999997,0.019708999999999977
Other receipts,9.457532999999998,1.4583940000000002,0.095914,0.1051359999999999,0.021981,0.3768440000000002,0.5690240000000002,0.4586490000000001,1.1936970000000002,4.416922,0.6914960000000001,-1.0590899999999999,1.4259870000000001,-0.35445499999999974,-0.01881200000000005,0.043794999999999806,0.18298300000000006,0.39751599999999954,-1.2182809999999975,0.16813599999999984,0.0015179999999999916,-0.017342999999999886,0.37092800000000015,0.566972,0.12318000000000007
Total deductions,1290.627372,21.916588,6.300743999999998,7.393694,0.34525399999999973,161.00614399999995,73.88960699999996,70.44390900000002,188.255901,329.612021,69.34928899999998,18.48313900000001,18.796898,9.779126999999999,8.876451,30.746299,10.972957000000001,77.00589000000002,2.971803999999999,59.41454999999999,2.708413,40.090384,16.448622,51.809274999999985,34.509286
Cost of goods sold,774.518388,7.082689,4.109482999999999,3.9950790000000023,0.12776799999999966,114.8603149999999,51.99504200000001,50.71590499999999,151.81592999999998,257.287905,23.800293000000003,4.609212000000003,2.1253339999999996,0.017603999999999995,1.9201249999999996,7.307644,3.4831580000000004,30.764297,0.047047000000000005,31.69094700000001,0.11816899999999997,4.633320999999999,4.317865,19.219791,13.232527999999995
Compensation of officers,41.857282,0.301613,0.187268,0.152277,0.005024000000000001,6.056452999999998,1.8427869999999995,1.6966210000000004,4.15896,4.308490000000001,1.3355890000000001,0.8025570000000002,0.5533759999999999,1.7819500000000001,0.8790270000000007,1.9116820000000008,0.23936400000000002,6.804281000000003,0.22035199999999988,1.2751659999999996,0.157933,4.3417069999999995,0.7034989999999999,1.32707,1.7929009999999996
