items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,47.18361899999999,0.9013470000000001,0.2909290000000001,0.7511509999999997,0.06178600000000001,5.313157,3.0048080000000006,2.2475259999999997,3.872312000000001,4.197006000000002,1.3834819999999999,1.2016040000000006,0.7996919999999994,2.250705,0.5947660000000003,8.317063000000001,0.6906619999999999,2.9816199999999995,2.7719229999999992,1.0632220000000006,0.18029099999999998,0.8552710000000001,1.0957749999999997,0.544084,1.160596
Inventories,66.10572300000001,1.501422,0.17744299999999996,0.14005499999999999,0.067994,9.076791,10.507284000000002,6.2226859999999995,12.356423,22.368743999999992,0.499068,0.616796,0.0,0.0,0.0,0.058975,0.5901350000000001,0.648992,0.0029370000000000004,0.21731999999999996,0.009898000000000004,0.07754099999999997,0.345499,0.23132999999999998,0.8341460000000003
Land,44.523644000000004,3.9380050000000004,0.8074219999999999,0.33177400000000007,0.014769000000000004,4.566042,0.947767,0.526781,0.7435879999999999,2.0348250000000005,0.299447,0.33557499999999996,0.024789000000000005,0.090155,0.033693,23.859918,0.254823,0.305049,0.14650800000000003,0.2928200000000001,0.04356199999999999,0.34152800000000005,1.4574319999999998,1.8860139999999999,0.7774579999999999
Total receipts,799.9259099999999,14.048912999999999,4.414460999999999,3.5606909999999985,0.2717689999999999,92.29735700000003,77.922056,62.971675000000005,116.70164399999999,178.046024,35.82891299999999,12.203341000000002,1.8135510000000004,4.701459,3.048058000000001,13.043022999999998,6.8338339999999995,45.91588100000001,-0.0011510000000001241,33.03725300000001,2.576549,27.412175000000005,12.061927999999998,6.689051000000001,26.212405999999994
Business receipts,792.5912510000003,13.181984999999997,4.247999999999999,3.4183110000000028,0.2662930000000001,91.54847799999999,77.13685099999998,62.30973700000001,115.46794499999999,175.844561,35.533262,14.904758999999999,1.5911320000000018,5.324629000000002,3.0669649999999997,12.696857999999999,6.474674,44.518755999999996,0.28671700000000033,32.90476799999999,2.559795000000001,26.75604700000001,11.813113999999999,6.477391000000001,26.023850000000003
"Net gain, noncapital assets",1.740144,0.16135300000000002,0.045363,0.025911000000000017,0.0003039999999999987,0.11354500000000001,0.130444,0.076973,0.16208099999999998,0.19278799999999996,0.11806099999999997,0.04209399999999999,0.0014049999999999896,0.002446999999999998,0.0019310000000000004,0.139888,0.14767499999999995,0.054686,0.00817699999999999,0.018696000000000004,0.0019510000000000013,0.01297,0.157388,0.07457799999999999,0.021502000000000007
Other receipts,5.182435000000005,0.7023409999999997,0.12094299999999997,0.112703,0.00517200000000001,0.6219730000000001,0.5500939999999999,0.559207,1.0407160000000002,1.9987310000000011,0.17332999999999998,-2.756984,0.21457999999999977,-0.7100200000000003,-0.027324999999999988,0.17938100000000023,0.207366,1.3255590000000002,-0.34633999999999965,0.11275600000000008,0.012442999999999996,0.6400519999999998,0.08651599999999993,0.136577,0.166586
Total deductions,862.8083269999997,16.295091999999997,5.2224710000000005,4.253333999999999,0.41607599999999945,97.99705499999999,83.65865000000002,65.098469,120.83002899999997,184.72058500000003,38.691425,17.739098999999996,2.5196070000000006,7.548349999999999,3.3508840000000006,16.155454999999996,7.975039999999998,51.15293699999998,0.9038830000000004,34.775104,2.8394939999999993,28.899553999999995,14.353917,7.847716,27.841136
Cost of goods sold,504.7273359999999,6.764769,2.7557099999999997,1.9545530000000007,0.20668399999999965,70.111264,57.48721599999999,44.70199000000001,92.41610700000001,140.34092399999997,13.265234999999997,5.8303129999999985,0.08532699999999993,0.972963,0.9366820000000002,2.904451000000001,2.03982,18.146976000000002,0.004872000000000015,20.728887999999998,0.4338479999999998,1.7235190000000014,2.5389870000000005,1.2072390000000002,13.298739999999999
Compensation of officers,30.993177000000003,0.15677300000000005,0.192643,0.16192300000000004,0.0011130000000000029,3.7753759999999996,2.1831959999999997,2.1748139999999996,2.50174,3.168799999999999,1.0116729999999998,0.9963310000000001,0.1859059999999999,1.1015349999999997,0.31875600000000004,1.3056620000000003,0.209075,4.691464,0.057002,1.1206959999999997,0.23732799999999998,2.5467150000000007,0.8526900000000002,0.11547800000000003,1.3241559999999994
Salaries and wages,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Repairs,7.048063999999998,0.48199000000000003,0.13012999999999997,0.06854300000000002,0.002405000000000001,0.49765100000000007,0.398709,0.3060630000000001,0.38774200000000003,0.8138009999999998,1.109489,0.10302700000000001,0.009436,0.030789999999999998,0.016703999999999997,0.245685,0.20581899999999997,0.364154,0.008173,0.206407,0.08205,0.19161899999999998,0.24725000000000003,0.271304,0.3277420000000001
Bad debts,3.574813,0.007871000000000001,0.005618999999999999,0.032734,0.0015970000000000003,0.37376299999999996,0.34601099999999996,0.323866,0.6102189999999998,0.38125200000000004,0.137019,0.161563,0.24123799999999995,0.104044,0.011586000000000006,0.13418599999999997,0.10131899999999999,0.189971,0.031957999999999986,0.05863700000000005,0.012692000000000002,0.12372,0.033584,0.07356,0.025362999999999997
Rent paid on business property,28.921464999999998,0.7706299999999997,0.16068599999999997,0.14298699999999998,0.0033429999999999988,2.073740000000001,1.889984,1.6894459999999998,1.9347740000000009,4.783203,2.2643020000000007,0.6693120000000001,0.11504400000000004,0.288204,0.1420220000000001,0.7157450000000001,0.46794500000000006,2.178795,0.018366000000000007,1.0497960000000002,0.24595099999999992,1.4217770000000005,1.2186090000000003,0.339605,1.891883
Taxes paid,20.271977999999997,0.322495,0.11906,0.14839999999999998,0.012352000000000009,1.8959099999999998,1.8514400000000002,1.365939,1.7367179999999998,2.5997970000000006,1.108324,0.497015,0.07149299999999997,0.17700700000000003,0.08653100000000002,0.530664,0.24752799999999997,1.5805860000000003,0.02566299999999999,1.2708200000000005,0.10978399999999999,1.1637670000000004,0.5017960000000001,0.496263,0.970688
Interest paid,17.24335,0.558276,0.172404,0.11226400000000003,0.022822999999999996,1.3169619999999997,1.8224489999999998,1.146847,1.5457959999999997,2.275684,0.93433,0.596347,0.4024510000000001,0.666709,0.04991999999999999,0.8557659999999996,0.48491800000000007,0.5901230000000001,0.31008000000000013,0.41635100000000014,0.027495,0.46665900000000005,0.65206,0.826335,0.513091
Amortization,1.8603719999999995,0.021821000000000004,0.005686999999999999,0.017759999999999998,0.0047740000000000005,0.04200499999999999,0.169536,0.111068,0.122718,0.18497400000000003,0.050533999999999996,0.338046,0.013091999999999993,0.015627000000000002,0.033351000000000006,0.03359100000000004,0.025945000000000003,0.09672700000000001,0.003840999999999997,0.04609100000000001,0.009129,0.060896000000000006,0.17521799999999998,0.051109999999999996,0.06622900000000001
Depreciation,24.818872,1.201193,0.33890099999999995,0.24043900000000007,0.032372,2.1311719999999994,3.023788999999999,2.242143,1.506862,2.270473,2.9506039999999993,0.8134400000000002,0.09619400000000003,0.17009200000000002,0.07314499999999999,0.497058,1.674647,1.023821,0.04710199999999998,0.69808,0.08180100000000001,0.46034699999999984,0.8023500000000001,0.759446,1.10087
Depletion,0.18342600000000003,0.009525,0.131121,0.016405000000000003,7e-06,0.004522000000000002,0.012210000000000002,0.011671,0.005224999999999999,0.0,0.0,0.001146,0.0,0.0,0.000248,1.2999999999999998e-05,0.0,2.9999999999999997e-05,0.0,0.000708,0.0,0.0,0.0,0.0,0.0
Advertising,7.829922000000003,0.035871,0.027752000000000006,0.004742000000000003,0.0007939999999999996,0.362042,0.6083829999999999,0.49605999999999995,0.5808119999999999,2.1915569999999995,0.125985,0.230804,0.04357500000000003,0.03132599999999999,0.022908999999999985,0.32220400000000005,0.130743,0.4193779999999998,0.004146999999999998,0.218549,0.053864999999999996,0.22316400000000003,0.24153399999999997,0.181361,0.32867899999999994
"Pension, profit sharing, stock, annuity",3.085768999999999,0.011191000000000006,0.007847,0.007459999999999994,0.0006689999999999995,0.3219639999999999,0.282211,0.19782,0.31807699999999994,0.18859500000000007,0.089146,0.05616299999999999,0.03067600000000001,0.056755,0.014820999999999973,0.192183,0.013387000000000003,0.4222419999999998,0.0031079999999999997,0.079818,0.026892,0.722942,0.06052100000000002,0.006595,0.03573899999999999
Employee benefit programs,8.275436000000003,0.07823000000000002,0.021523,0.04516300000000001,0.0008160000000000008,1.0059399999999998,1.2501079999999996,0.8277789999999998,0.700056,0.8390689999999998,0.39988599999999996,0.22168299999999996,0.012337999999999988,0.06412200000000001,0.04628299999999996,0.115099,0.067999,0.8126870000000004,0.009656999999999999,0.6664550000000002,0.093704,0.5101199999999999,0.12258799999999997,0.08743100000000001,0.24961500000000003
"Net loss, noncapital assets",0.762975,0.162327,0.021624,0.0006250000000000001,0.000649,0.018175000000000004,0.082551,0.024885000000000004,0.047203,0.13221300000000002,0.016541,0.0070149999999999995,0.009584000000000002,0.057172999999999995,0.000294,0.008084000000000001,0.08662500000000001,0.022511000000000003,0.012994,0.006418,0.0002249999999999995,0.008113000000000002,0.019646999999999998,2.3999999999999987e-05,0.009083
Other deductions,203.21137499999998,5.712129,1.1317660000000003,1.2993359999999998,0.12567900000000004,14.066567999999997,12.250852000000002,9.478079000000001,16.415977000000005,24.550245000000004,15.228355999999998,7.216894999999999,1.2032540000000012,3.812003,1.5976350000000004,8.295061999999998,2.219271,20.613472,0.3669180000000001,8.207388000000002,1.424731,19.276195,6.887079999999999,3.4319660000000005,7.699255000000001
Total receipts less total deductions,-62.882416999999975,-2.246179,-0.80801,-0.6926429999999999,-0.14430700000000002,-5.6996980000000015,-5.7365970000000015,-2.126792,-4.128383999999997,-6.674560999999999,-2.8625119999999997,-5.5357590000000005,-0.7060570000000004,-2.8468919999999995,-0.30282600000000004,-3.112431999999999,-1.141206,-5.237055000000002,-0.9050329999999995,-1.737851,-0.262945,-1.4873790000000007,-2.291988,-1.158665,-1.6287299999999996
Net income,-63.29449700000001,-2.249413,-0.8081659999999999,-0.6964089999999996,-0.144307,-5.713058999999998,-5.841263000000001,-2.1525550000000004,-4.159286000000002,-6.684504999999998,-2.8667719999999997,-5.54923,-0.7124890000000001,-2.9312950000000004,-0.3093130000000004,-3.139328,-1.1453229999999999,-5.2539349999999985,-0.9553279999999997,-1.7388830000000004,-0.26530600000000004,-1.4904849999999996,-2.2968970000000004,-1.15917,-1.6291989999999998
