items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,57.09753899999998,1.217408,0.398509,0.7131699999999999,0.286691,7.413786000000002,3.036200000000001,1.3140090000000004,3.6040069999999993,6.367077000000002,1.3316960000000004,1.9652980000000007,0.9167050000000003,2.0295389999999998,0.48566600000000015,12.473853,0.7963200000000001,3.590841000000001,2.758928000000001,1.3750040000000006,0.11965199999999987,0.9407099999999993,0.9683470000000001,1.6233289999999991,0.9461869999999997
Inventories,77.83096599999999,1.2980990000000001,0.190681,0.154821,0.111644,10.813408000000003,8.920105,4.6673149999999985,11.919970000000006,35.747208,0.38589000000000007,0.35040399999999994,0.0,0.0,0.0,0.000874999999999999,0.27734800000000004,0.6251700000000002,0.004445,0.228869,0.009594000000000005,0.06490799999999997,0.39428700000000005,0.5673170000000001,0.8534889999999999
Land,52.927507999999996,4.3804739999999995,0.845119,0.194488,0.029074999999999997,5.304060999999999,0.7425839999999999,0.5334220000000001,0.777107,2.5849199999999994,0.27204099999999987,0.383274,0.053732,0.043884000000000006,0.00034400000000001096,29.637212,0.17979900000000004,0.591026,0.3423590000000001,0.307681,0.04927699999999999,0.50276,1.4850420000000002,2.6005469999999997,1.0731570000000001
Total receipts,960.4010859999999,14.496765,4.8845839999999985,4.993049000000003,0.8352519999999997,140.19284400000004,71.34963900000002,49.823318,127.299578,259.949973,40.446358000000004,15.962409000000001,4.651459000000003,5.280108000000002,3.174281999999998,12.485556000000003,7.786508000000001,48.261461000000025,-0.06837400000000216,39.64337900000001,1.4602900000000005,31.087223999999992,10.673234,38.39675299999999,27.110931000000008
Business receipts,950.340807,13.716133000000003,4.629687000000002,4.818113,0.8216869999999998,139.48244999999997,70.67561599999999,49.45617099999998,126.423135,256.6842959999999,40.01419299999999,16.090639000000003,4.211174,5.2086760000000005,3.1470680000000044,12.193543999999989,7.432899000000003,47.57959299999996,0.26631099999999996,39.543103,1.4580160000000006,30.837182999999982,10.665424999999999,37.92600899999999,26.771186
"Net gain, noncapital assets",2.1075089999999985,0.155336,0.051356,0.03027200000000002,4.9999999999999914e-05,0.20204900000000003,0.18735799999999997,0.099466,0.26639799999999997,0.27085099999999995,0.157752,0.02554499999999993,0.1107499999999999,0.003608999999999994,0.011821000000000005,0.06999700000000003,0.20220900000000003,0.07863299999999995,0.016654000000000002,0.027332000000000023,1.9999999999998318e-06,0.011257000000000003,0.016898000000000024,0.06676300000000002,0.045089000000000004
Other receipts,7.573846000000003,0.6151279999999999,0.20260699999999993,0.14178899999999994,0.013498999999999997,0.49501499999999954,0.4788370000000004,0.25484799999999996,0.6031529999999998,2.992642,0.2697799999999999,-0.16699699999999984,0.31717199999999934,0.02992999999999979,0.013082000000000038,0.17313,0.14791,0.5967719999999996,-0.5127590000000009,0.06353699999999973,0.002271000000000009,0.23757399999999995,-0.010272999999999977,0.4019269999999999,0.29453899999999994
Total deductions,1026.1745280000005,17.103568,5.677340000000001,5.6516090000000005,0.947406,148.03779899999995,75.56216699999999,52.63939399999998,131.88753000000008,267.43518200000005,43.01158199999999,19.376089999999998,5.7021789999999974,7.1787589999999994,3.6912420000000026,16.504951,8.739099000000001,53.86247900000001,1.3041750000000008,41.94053799999999,1.684140000000001,33.55598400000001,12.746616999999997,42.14791700000001,29.396657999999995
Cost of goods sold,620.0026950000001,5.934017000000001,2.5939359999999994,2.3973049999999994,0.5608689999999994,110.84907199999998,52.270617999999985,36.021961000000005,105.67781300000001,208.80906100000004,14.198618000000003,6.209724999999999,0.20748800000000012,0.088368,0.10610199999999992,2.985824000000001,2.839981,18.102493999999993,0.023903,18.37343299999999,0.15379699999999996,3.2022390000000005,2.6261929999999998,14.588273999999998,11.016902000000002
Compensation of officers,34.321753,0.23378299999999996,0.34732499999999994,0.199183,0.008068000000000006,4.605056000000001,2.2461920000000006,1.2105699999999997,2.4108409999999996,4.149061,0.6745390000000002,0.560235,0.34839700000000007,1.4500960000000003,0.42822799999999983,1.3502549999999998,0.19334699999999994,5.541417000000003,0.09777499999999995,1.567107,0.10684499999999997,2.7745749999999987,0.8943620000000001,1.1961370000000002,1.7249279999999998
Salaries and wages,116.00068299999998,1.533012,0.466982,0.50464,0.080456,8.027881,6.029050999999999,3.7631109999999985,7.933770000000003,17.986129000000005,5.019383000000001,4.125780000000001,1.761799,2.4873580000000004,1.2528189999999988,4.201613999999999,1.0843129999999999,10.770161000000002,0.20180700000000007,11.541301,0.5743650000000002,11.515994,2.3277780000000003,7.693595000000002,5.098030000000001
Repairs,7.8873229999999985,0.484463,0.214393,0.18424599999999997,0.003422999999999999,0.6209850000000001,0.3253520000000001,0.32194100000000003,0.46436800000000034,1.1682069999999998,0.9653490000000002,0.12101200000000001,0.046230999999999994,0.026475,0.03584399999999999,0.3096880000000001,0.203104,0.342789,0.013955000000000023,0.24392599999999998,0.012795999999999988,0.3105849999999999,0.32772200000000007,0.8744610000000002,0.2631260000000001
Bad debts,3.1025409999999995,0.009437000000000001,0.007163999999999997,0.008543000000000002,0.0002349999999999991,0.30214399999999997,0.18105200000000005,0.369988,0.49222999999999995,0.32517300000000005,0.1477,0.10756299999999996,0.32905300000000004,0.0036000000000000003,0.004867999999999997,0.07856499999999998,0.03863199999999999,0.225512,0.058518000000000014,0.098767,0.0004050000000000026,0.14381599999999997,0.07264300000000001,0.04353200000000001,0.04355099999999999
Rent paid on business property,32.04150800000001,1.017865,0.135316,0.17811199999999994,0.012177,2.6894430000000007,1.6338800000000004,1.1518519999999999,1.8706399999999999,5.950813,2.3169949999999995,0.740872,0.29198999999999997,0.281424,0.2795270000000001,0.7534630000000004,0.562841,2.156642999999999,0.027850000000000014,1.0102389999999999,0.11154699999999995,2.5368530000000007,0.9543090000000001,3.1767759999999994,2.1794350000000007
Taxes paid,28.634623000000005,0.382793,0.15209199999999998,0.198276,0.017736000000000002,2.4973399999999994,1.6961709999999997,1.093874,1.4649210000000004,3.643453000000001,6.685966,0.5605019999999998,0.175925,0.15999999999999998,0.12095100000000003,0.6674060000000002,0.22316699999999995,1.5234069999999997,0.08301900000000001,1.9178889999999997,0.08508399999999999,1.5235159999999999,0.584444,2.0169299999999994,1.1498350000000004
Interest paid,12.902096000000004,0.435564,0.131107,0.11100900000000002,0.027874000000000003,1.211671,1.0398850000000002,0.7193049999999999,0.812894,1.9969140000000003,0.5393629999999999,0.615895,0.35643400000000014,0.18204999999999993,0.03195200000000001,0.6913699999999999,0.341264,0.47905299999999995,0.25195999999999996,0.4113030000000001,0.03871,0.46127300000000016,0.422123,1.082588,0.500101
Amortization,2.201646,0.01728,0.012103,0.014412999999999995,0.006385000000000002,0.059722,0.102321,0.11355600000000002,0.17654899999999996,0.270844,0.045657,0.367361,0.01911099999999999,0.027526000000000002,0.050374999999999975,0.031905,0.028362,0.180212,0.011273000000000005,0.08865999999999999,0.018012,0.07046999999999998,0.09355,0.20487099999999997,0.190537
Depreciation,30.89053700000001,1.360965,0.46781799999999996,0.5178420000000001,0.050651000000000015,3.4017039999999996,2.632033999999999,2.0536259999999995,1.8137469999999993,3.4146400000000003,3.6761359999999996,0.9345009999999998,0.17719799999999997,0.196896,0.11929800000000007,0.831087,1.9515770000000001,1.1740389999999996,0.05647000000000002,0.8918209999999998,0.07710799999999998,0.7911990000000002,0.8656280000000001,2.242917,1.175278
Depletion,0.12993800000000005,0.007417,0.009008,0.05949300000000002,0.0,0.007878,0.039041000000000006,0.005457,0.0007270000000000002,0.0005200000000000005,2.9999999999999645e-06,0.0,0.0,3.4e-05,0.0,8.7e-05,0.0,0.0,0.000249,4.000000000000001e-06,0.0,0.0,0.0,2.099999999999997e-05,0.0
Advertising,10.142021999999997,0.053634,0.031992,0.006231,0.0044989999999999995,0.5314689999999997,0.49459300000000006,0.4353320000000003,0.6798480000000002,3.607792999999999,0.083809,0.38590800000000003,0.29374599999999995,0.06106200000000003,0.03520099999999998,0.35432300000000017,0.148999,0.2832079999999997,0.006786000000000014,0.3551550000000001,0.04836900000000005,0.3687370000000001,0.33242400000000005,1.0355500000000002,0.486764
"Pension, profit sharing, stock, annuity",3.758997000000001,0.038963,0.0035680000000000017,0.039055000000000006,0.0010410000000000003,0.3105239999999998,0.23833700000000002,0.223167,0.19625599999999999,0.201913,0.08378100000000002,0.115292,0.006519000000000011,0.08743600000000001,0.07596000000000003,0.27176100000000003,0.076842,0.6307609999999997,0.022605999999999987,0.10680999999999996,0.0012969999999999926,0.8714239999999998,0.07308799999999999,0.016189999999999996,0.066309
Employee benefit programs,9.779083,0.157134,0.023503999999999997,0.072845,0.008412,1.5244559999999998,1.0910519999999995,0.733908,0.6447229999999999,1.3868880000000008,0.5697239999999999,0.27179200000000003,0.07658599999999999,0.08399499999999999,0.068662,0.277176,0.07175299999999998,0.612371,0.018575000000000008,0.6083569999999998,0.04171600000000003,0.6865179999999997,0.12487099999999998,0.279571,0.3437319999999999
"Net loss, noncapital assets",0.6370340000000001,0.032166,0.049963,0.002036,0.000232,0.025686999999999998,0.04201100000000001,0.11462699999999999,0.067621,0.068296,0.007032,0.025554,0.032940000000000004,0.011454,0.013348,0.015158,0.016062,0.007030999999999999,0.016968,0.0013420000000000003,5.000000000000013e-06,0.003417,0.0021929999999999996,0.014327,0.064461
Other deductions,113.74204900000001,5.405073,1.031065,1.1583820000000005,0.16534900000000002,11.372766000000006,5.50057,4.307114,7.180581000000004,14.455479000000004,7.997528000000003,4.2341,1.5787630000000004,2.0309840000000006,1.068105,3.685269999999999,0.9588530000000002,11.833382,0.41246000000000027,4.724427,0.41408599999999973,8.295367000000002,3.0452909999999997,7.682179999999999,5.093667999999999
Total receipts less total deductions,-65.77344200000002,-2.606803,-0.7927570000000002,-0.6585599999999996,-0.112155,-7.844954999999999,-4.212529,-2.81607,-4.587951999999998,-7.485208999999998,-2.5652229999999996,-3.4136810000000004,-1.0507199999999992,-1.8986499999999995,-0.5169600000000001,-4.019394999999999,-0.9525910000000001,-5.601018,-1.3725489999999994,-2.297158999999999,-0.22385100000000002,-2.4687589999999986,-2.0733820000000005,-3.7511639999999993,-2.285727
Net income,-66.15236700000003,-2.616971,-0.7936890000000001,-0.6614369999999994,-0.11217000000000002,-7.858284000000001,-4.220355000000001,-2.828907000000001,-4.594843999999998,-7.487393999999998,-2.569856,-3.426903000000001,-1.0630829999999998,-1.9365439999999996,-0.5192710000000007,-4.068281000000001,-0.9560820000000001,-5.607479999999999,-1.53397,-2.306565000000001,-0.22384999999999988,-2.469971000000001,-2.0745670000000005,-3.7532179999999995,-2.2858440000000004
