items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Salaries and wages,97.95882599999999,1.01433,0.5240029999999999,0.452836,0.09057399999999999,5.281684000000002,5.234363999999999,3.128228,7.728375999999997,15.858764,5.242051,3.1631849999999995,0.7222629999999999,4.137673,1.8043319999999996,2.539491,0.8945570000000003,11.159839000000005,0.07268800000000009,7.245850000000001,0.3582890000000001,8.916872000000001,2.749791,1.2075870000000002,3.4092839999999995
Repairs,6.4265360000000005,0.39269600000000005,0.15587000000000004,0.11054799999999998,0.002766000000000001,0.4986489999999999,0.28370699999999993,0.25907800000000003,0.4105730000000001,0.8849659999999999,0.8930360000000002,0.09207300000000002,0.02679999999999999,0.02335199999999999,0.023844000000000004,0.20237199999999994,0.186743,0.3291029999999999,0.005653999999999992,0.18291499999999994,0.06831000000000001,0.19892199999999993,0.22680300000000003,0.23557700000000004,0.23755199999999999
Bad debts,2.574458,0.051134,0.02679,0.015647999999999995,0.00020500000000000032,0.230045,0.20349700000000004,0.11915599999999998,0.32802600000000004,0.399926,0.12332000000000001,0.102268,0.27787900000000004,0.020603999999999997,0.018756000000000002,0.05568000000000001,0.057906000000000006,0.12160399999999999,0.016407000000000005,0.082033,0.039338,0.14683699999999997,0.017738000000000004,0.048749,0.041267
Rent paid on business property,25.136630999999994,0.822978,0.17010299999999998,0.22412999999999994,0.010450000000000001,1.6206649999999998,1.310168,1.1007420000000003,1.7880600000000006,5.000541,2.1568060000000004,0.546103,0.15471099999999993,0.18871300000000002,0.20393800000000006,0.4523750000000002,0.513768,1.8750270000000002,0.014325000000000004,0.744686,0.13995599999999997,1.339283,0.943097,0.393704,1.2666750000000002
Taxes paid,18.354529,0.33158000000000004,0.09872199999999998,0.19353700000000001,0.023855999999999995,1.6098360000000005,1.4331129999999996,0.941897,1.32646,2.901613000000001,1.1249440000000002,0.527583,0.09221600000000002,0.248494,0.14649100000000004,0.47074000000000005,0.165848,1.467625,0.050226999999999994,1.1401789999999998,0.054875000000000035,1.1131739999999999,0.465075,0.47635399999999994,0.7336260000000001
Interest paid,17.543393,0.5301959999999999,0.18409199999999998,0.16011100000000006,0.030591999999999994,1.331223,1.5952019999999996,0.9488789999999998,1.4497229999999997,2.7784439999999995,0.973867,0.45091500000000007,0.513245,1.1511339999999999,0.07846599999999998,0.891523,0.44337000000000004,0.7349150000000001,0.26186700000000007,0.32703399999999994,0.026246,0.40169299999999997,0.470459,0.7592970000000001,0.406056
Amortization,1.728608,0.025397,0.006624,0.031115999999999998,0.003987000000000001,0.031031999999999976,0.131449,0.091116,0.12364200000000003,0.293337,0.037682,0.21872599999999998,0.021591,0.010073000000000002,0.025763000000000008,0.013808,0.026590999999999997,0.125408,0.002905999999999999,0.052377999999999994,0.007477000000000001,0.054719000000000004,0.109087,0.03615500000000001,0.073772
Depreciation,21.402118,0.838619,0.32058,0.31972200000000006,0.035960000000000006,2.0013000000000005,2.0477170000000005,1.4940759999999997,1.1324200000000002,2.3684340000000006,3.009379,0.768985,0.09062200000000001,0.129986,0.08635200000000001,0.422628,1.486582,0.8524889999999998,0.023105999999999988,0.541655,0.042067999999999994,0.406131,0.6698990000000001,0.642587,0.683084
Depletion,0.42963700000000005,0.006510000000000002,0.126257,0.033398,0.0,0.005469999999999999,0.022802999999999997,0.23103,3.799999999999984e-05,0.00014800000000000013,0.0,0.0,0.002146,1e-05,0.0,2.2e-05,0.001572,1.4999999999999999e-05,0.000158,6.1e-05,0.0,0.0,0.0,0.0,0.0
Advertising,8.26344,0.037398,0.013510000000000001,0.008863000000000003,0.002790000000000001,0.32727400000000006,0.4905789999999999,0.32789100000000015,0.477017,2.993652000000001,0.10241099999999997,0.598546,0.070081,0.013832000000000011,0.041105999999999976,0.14669200000000004,0.06809000000000001,0.43652900000000017,0.004450999999999997,0.28953699999999993,0.085532,0.19198800000000005,0.265111,0.161771,0.3246399999999998
"Pension, profit sharing, stock, annuity",2.5986949999999993,0.008974000000000003,0.005666000000000001,0.016530999999999997,0.0015799999999999998,0.2943659999999999,0.21911799999999992,0.10062499999999996,0.1709019999999999,0.15396500000000002,0.11780299999999999,0.06480999999999998,0.004637999999999996,0.079237,0.042671000000000014,0.17828699999999997,0.035898,0.4272140000000002,0.014800999999999995,0.05560999999999999,0.004951999999999998,0.49801799999999996,0.06518700000000001,0.004420000000000007,0.024380999999999986
Employee benefit programs,6.387851999999999,0.06642300000000001,0.016216000000000008,0.048896999999999996,0.0011530000000000012,0.5671459999999997,0.8240989999999995,0.5171360000000003,0.4985200000000001,0.9853310000000004,0.3585189999999999,0.31132600000000005,0.034570000000000004,0.12186099999999997,0.066114,0.10675000000000001,0.044735,0.6256060000000001,0.00778100000000001,0.2985089999999999,0.053063000000000006,0.35489499999999996,0.10057300000000002,0.074401,0.16127999999999998
"Net loss, noncapital assets",0.673425,0.011754,0.0004500000000000001,0.03388,7.2e-05,0.053600999999999996,0.07098,0.012998000000000001,0.100121,0.10809000000000002,0.00976,0.024902999999999998,0.008884,0.03419,0.0008979999999999999,0.009172000000000001,0.006537000000000001,0.024797,0.071603,0.0017870000000000004,0.001555,0.039342999999999996,0.017487999999999997,0.00018199999999999998,0.003915
Other deductions,95.02678100000003,3.6480320000000006,0.8220480000000001,1.347314,0.134768,6.777374999999999,4.133033000000001,2.9857260000000014,6.204799000000001,11.466688000000001,7.691687,3.6038130000000006,0.8005430000000002,2.149821,1.2225070000000002,2.7038840000000004,0.875909,12.104719999999997,0.22825699999999993,3.8409119999999994,0.4062999999999999,9.345543000000003,2.987247,1.7228109999999996,3.2379300000000004
Total receipts less total deductions,-60.312971000000005,-2.384524,-0.552664,-0.7132609999999997,-0.14656200000000003,-5.0955249999999985,-4.361495999999999,-2.413582,-4.460708999999998,-6.971542000000001,-2.9334369999999996,-4.4017479999999995,-0.7967039999999999,-4.589931,-0.4076789999999999,-2.6390319999999994,-0.9957799999999999,-5.285013000000003,-0.9572700000000003,-1.8506919999999996,-0.14072399999999996,-1.5216999999999992,-2.312364,-0.9524689999999999,-1.2972489999999999
Net income,-60.717928,-2.390736,-0.5529090000000001,-0.715306,-0.14685399999999998,-5.122001999999998,-4.377755999999998,-2.4270950000000013,-4.478532999999999,-7.007437999999999,-2.937523,-4.418391,-0.8114310000000002,-4.671278,-0.4149940000000001,-2.692621,-0.9998770000000001,-5.306521,-1.007682,-1.8593469999999996,-0.14779699999999996,-1.5246359999999992,-2.3191420000000003,-0.9533989999999999,-1.2978680000000002
