items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,87.68138800000003,1.4355609999999999,0.6259319999999999,1.429805,0.08352500000000007,10.198414,4.203619,2.8532200000000003,5.742782999999999,9.156339,2.781275000000001,3.310090999999999,3.3198820000000007,2.6384390000000018,0.7438209999999996,16.874372,1.230169,5.100846999999998,5.928516999999999,2.6035950000000003,0.23863000000000012,1.4083489999999994,1.360271,2.814486999999999,1.2200179999999996
Inventories,158.225343,3.6517470000000003,0.546881,0.4535150000000001,0.20570500000000003,42.47435,13.618405000000003,8.605372,23.480563000000004,59.952185,0.49783200000000005,0.599239,0.000375,0.0,0.0,0.09345200000000001,0.9243049999999999,0.9666650000000003,0.048184,0.48861299999999996,0.05280699999999999,0.12013800000000008,0.45457499999999995,0.8781280000000002,1.2583429999999998
Land,79.747703,6.403142,1.113579,0.792463,0.076724,13.675123,1.3809960000000001,0.7850660000000003,1.3452070000000003,4.412798999999999,0.8374299999999999,0.5392699999999999,0.46524,0.33340000000000003,0.005357000000000001,37.965361,0.389929,0.8404040000000002,0.683797,0.3890910000000001,0.013152999999999984,0.39648700000000003,1.406505,4.470555999999999,1.1545819999999998
Total receipts,1492.6237039999996,27.575272999999996,7.3796060000000026,10.355701999999994,1.4458730000000006,172.62199600000008,93.69899399999997,84.17664600000003,247.5011689999999,428.419627,62.21774399999998,20.506652000000003,8.539813999999996,5.3131309999999985,6.019708999999999,23.44055999999999,12.697319,74.73306000000002,-0.5437879999999993,58.02372699999998,3.316007000000001,39.826262000000014,19.418264,61.303805,36.018331
Business receipts,1479.6616949999998,26.687981999999998,7.490754000000003,10.171350000000004,1.4281509999999997,170.8603099999999,92.35537200000005,83.577605,246.15675599999986,423.137735,61.594183000000015,20.841396000000003,6.454362,6.905784000000004,5.792043999999997,23.97720300000001,12.237578000000003,74.47412800000001,1.6004749999999994,57.77147400000001,3.2164909999999995,39.49163200000001,18.492536,60.85109,35.374588
"Net gain, noncapital assets",2.9950910000000004,0.12785899999999997,0.06189600000000001,0.04998900000000006,0.0029519999999999998,0.48311399999999993,0.30098,0.05491400000000002,0.3466809999999999,0.261906,0.31542499999999996,0.06760299999999998,0.068018,0.03865,0.001477000000000006,0.12717199999999995,0.25381599999999993,0.066907,0.053801000000000015,0.15120600000000003,0.0,0.014694999999999986,0.042269999999999995,0.01187100000000002,0.09361900000000001
Other receipts,9.350898999999998,0.7426849999999998,-0.17405000000000004,0.1303860000000001,0.014724000000000015,1.2463539999999993,1.0261169999999997,0.5322140000000002,0.9726060000000007,4.982655000000001,0.3031790000000001,-0.4201109999999999,1.9808909999999997,-1.668365,0.22306899999999985,-0.7836210000000001,0.19169900000000006,0.1849160000000003,-2.3837170000000008,0.08681800000000006,0.098942,0.31822000000000017,0.8797979999999999,0.4390129999999999,0.54287
Total deductions,1612.6069610000004,31.399269,8.482584,11.136175000000001,1.6055639999999993,192.789715,100.56521800000002,87.79181699999998,255.42689299999995,442.99491,65.903494,25.143405,10.428028000000001,9.125705000000004,7.171009999999999,32.401085,14.550299,82.72080899999997,6.882821,61.16602,3.67666,42.639489,22.149896000000002,67.340324,39.443698999999995
Cost of goods sold,988.260972,13.728708999999998,4.348713,6.775181,1.1611290000000007,134.13250399999993,69.65450999999999,63.04397899999998,210.21697099999994,349.025078,21.394426999999993,7.303021000000001,0.14030700000000002,0.0,0.139509,1.595964,5.798351,26.62289299999999,0.123621,32.21549,0.34098399999999973,3.577407000000001,4.317124000000001,23.897093999999996,17.129431999999998
Compensation of officers,52.417462,0.32993400000000006,0.224711,0.21148199999999995,0.079704,6.9948869999999985,2.848140000000001,1.8144169999999997,3.804431000000001,5.316213999999999,1.2079620000000002,1.0072889999999997,0.3816569999999999,2.165306,0.802187,2.3274749999999997,0.2996399999999999,9.436715,0.43890799999999985,2.1427319999999996,0.14744199999999996,5.176427999999998,1.3402079999999996,1.8439510000000006,2.2811070000000004
Salaries and wages,174.89144600000003,1.9558640000000005,0.7221889999999997,0.5966130000000001,0.06859500000000002,13.572899999999997,7.448616999999999,5.973283,13.745149999999995,29.610440999999994,9.126019,5.462621,3.2107899999999994,2.994776999999999,2.8755319999999998,11.518235,1.411238,17.521337999999993,0.9985559999999998,11.129818,1.0971390000000003,12.947294999999997,4.639901,11.610948,5.317072
Repairs,11.701889000000001,0.618937,0.169545,0.267077,0.003375999999999997,0.9839380000000002,0.4655090000000002,0.5551870000000001,0.7824409999999999,1.9101459999999997,1.6171919999999997,0.23084199999999994,0.069222,0.035280000000000006,0.09149099999999999,0.40703100000000003,0.24138299999999996,0.4611740000000002,0.06899700000000003,0.357656,0.035981999999999986,0.4599150000000001,0.293654,1.2561769999999997,0.35170899999999994
