items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Salaries and wages,141.43352300000004,1.7918839999999996,1.0303339999999999,1.1269869999999997,0.15970199999999998,12.532053999999995,5.190919999999998,3.506107,10.250799999999998,15.047911,7.053070999999999,3.5559510000000003,2.2370920000000005,1.6546570000000003,1.8169229999999992,5.199081,0.0,17.47460600000001,0.7830069999999996,12.855438,1.131215,18.001571999999996,3.4821029999999995,9.806784,4.799815999999998
Repairs,9.771493,0.7161140000000001,0.22205900000000006,0.12876900000000002,0.005764999999999999,0.9016259999999998,0.3263560000000001,0.33911100000000016,0.576308,0.9767740000000007,1.6689599999999998,0.121894,0.03862500000000002,0.043244000000000005,0.051117000000000024,0.281995,0.0,0.3845449999999999,0.04636300000000004,0.33939600000000003,0.04614299999999999,0.5702370000000001,0.46776700000000004,0.89011,0.40956100000000006
Bad debts,4.056712,0.043250000000000004,0.004787,0.026568999999999995,0.009176,0.41254499999999994,0.23774999999999996,0.100277,0.5115430000000001,0.30329000000000006,0.08561999999999999,0.084464,0.779642,0.018062,0.04214999999999999,0.23153999999999997,0.0,0.186066,0.271358,0.156871,0.018992999999999982,0.321168,0.034421999999999994,0.015273999999999996,0.07718900000000001
Rent paid on business property,36.877645,1.0787969999999998,0.13045099999999993,0.3118620000000001,0.00775300000000001,3.498775,1.225314,1.0691550000000003,2.494758000000001,5.106684999999999,2.497077,0.530543,0.23387599999999997,0.16799799999999987,0.282702,1.121022,0.0,2.782571000000001,0.04623299999999997,1.1991270000000007,0.43728999999999996,3.6369260000000008,1.7638080000000003,4.406085999999998,2.3742339999999995
Taxes paid,26.230823,0.43001899999999993,0.17911999999999995,0.35509100000000005,0.021185999999999997,3.4078860000000013,1.268663,0.942482,1.7256769999999992,2.9467310000000015,1.6891719999999992,0.38275499999999973,0.26273000000000013,0.12705599999999984,0.16821700000000006,0.935959,0.0,2.4510240000000003,0.10903099999999999,1.9365049999999986,0.14193599999999995,2.3361610000000006,0.7751399999999999,2.303965999999999,1.136524
Interest paid,11.419293,0.43819700000000006,0.090756,0.343899,0.021466000000000006,1.1947510000000001,0.5381580000000001,0.5628690000000001,0.9496799999999999,1.2735899999999996,0.6046320000000001,0.321068,0.550446,0.13044699999999998,0.07969900000000002,0.6359490000000001,0.0,0.437295,0.650668,0.3819830000000001,0.019759,0.5103390000000001,0.38207899999999995,0.6920300000000001,0.4116440000000001
Amortization,2.682441999999999,0.08755399999999999,0.012433,0.10823900000000002,0.001570999999999996,0.062422000000000005,0.11616900000000008,0.09160400000000002,0.24429500000000004,0.2935829999999999,0.07779899999999998,0.334172,0.023186999999999985,0.037991999999999984,0.07021499999999997,0.045213,0.0,0.25408200000000003,0.009779000000000038,0.09745199999999998,0.013614000000000001,0.15752200000000005,0.13094699999999998,0.21710399999999996,0.16828100000000001
Depreciation,25.782340999999995,1.472536,0.694928,0.7035779999999998,0.028964000000000018,2.6476249999999997,1.5979449999999993,1.7422839999999997,1.952964999999999,2.041053,3.5313810000000005,0.429029,0.12038599999999999,0.05951700000000004,0.08306399999999997,0.7392019999999999,0.0,1.0529920000000002,0.06778000000000006,0.8223020000000001,0.07989400000000002,0.8778199999999998,0.7308890000000001,1.5707740000000001,0.887257
Depletion,0.169863,0.0007669999999999969,0.003399,0.059056,0.0,0.004479,0.067469,0.026867000000000002,0.001434,1.5000000000000256e-05,0.003598,0.0,0.0,0.000205,0.000232,1.299999999999999e-05,0.0,0.0,0.000278,0.002049000000000002,0.0,0.0,0.0,0.0,0.0
Advertising,10.898834999999998,0.05152200000000001,0.007269999999999999,0.021352999999999997,0.037596,0.6874309999999997,0.4144749999999999,0.40519300000000014,0.7784789999999999,2.4925870000000003,0.12359900000000001,0.32842300000000013,0.35692199999999996,0.021606000000000014,0.061311000000000004,0.29258800000000007,0.0,1.6899279999999997,0.021820000000000006,0.5014620000000001,0.18862800000000002,0.522796,0.5603280000000002,0.8550959999999996,0.41623199999999994
"Pension, profit sharing, stock, annuity",4.245087999999999,0.024898000000000003,0.038575000000000005,0.028365,0.0005420000000000008,0.5406369999999998,0.23579300000000014,0.15549799999999991,0.5063390000000001,0.19307699999999994,0.10202800000000001,0.08259400000000006,0.014261999999999997,0.024409000000000014,0.03248699999999999,0.17238199999999998,0.0,0.7944550000000001,0.07836399999999999,0.25806000000000007,0.014787000000000008,0.8308420000000005,0.04656199999999999,0.029136999999999996,0.02764899999999998
Employee benefit programs,11.707234000000007,0.12529399999999996,0.053861000000000006,0.18880299999999994,0.0052870000000000035,2.3009760000000004,1.0032139999999998,0.5077760000000002,1.0451979999999992,1.0418149999999997,0.720056,0.26567399999999997,0.092478,0.090221,0.080098,0.37891600000000003,0.0,1.2303309999999996,0.08971799999999996,0.8510290000000005,0.06526599999999999,0.7835869999999998,0.17234699999999997,0.24146899999999993,0.2886090000000001
"Net loss, noncapital assets",1.4623499999999998,0.0069370000000000005,0.000127,0.009762999999999999,0.0,0.04787600000000001,0.028065,0.010712,0.012340000000000004,0.305505,0.008055,0.0030510000000000003,0.396212,0.13194099999999997,0.010609,0.113684,0.0,0.018105000000000003,0.26053000000000004,0.0022249999999999995,0.001054,0.027261999999999998,0.0032909999999999997,0.061852000000000004,0.00010500000000000093
Other deductions,146.82732699999997,10.323911,1.402399,1.8544210000000003,0.20362399999999997,12.991049999999994,4.281355999999999,3.03744,9.362841999999993,12.247458000000002,11.771017,3.9757599999999993,2.082921999999999,1.9468130000000006,1.109959,6.845275999999998,0.0,18.015202000000002,1.3288880000000005,6.373077000000002,1.5809799999999994,15.812893000000003,5.079768,8.750602999999998,5.295745999999999
Total receipts less total deductions,-74.22530999999998,-2.957302,-0.6660570000000003,-1.5011340000000004,-0.138681,-10.274996000000002,-3.7410150000000044,-2.098041000000002,-5.384915999999997,-6.620363000000005,-3.2011269999999996,-2.106165,-1.9001000000000001,-2.950971000000001,-0.5079979999999988,-4.868283,0.0,-7.065060000000003,-3.091322,-2.1656770000000005,-0.425327,-3.8220540000000014,-2.295769,-3.271039,-2.024355
Net income,-74.57686000000001,-2.963898,-0.6669419999999997,-1.508889,-0.13869700000000001,-10.296646000000003,-3.747208999999998,-2.1003940000000014,-5.395666999999996,-6.6276730000000015,-3.2034709999999986,-2.109394000000001,-1.91669,-2.9758369999999994,-0.508208999999999,-4.913708999999999,0.0,-7.067296999999996,-3.2614870000000007,-2.171880999999999,-0.42567600000000017,-3.8277939999999973,-2.296690000000001,-3.271659999999999,-2.0258179999999992
