items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,81.05683499999998,1.4025910000000001,0.3854669999999998,1.758528,0.02954100000000004,9.808556000000003,2.8423770000000026,2.1708890000000007,4.989403000000003,6.190000999999995,2.0106509999999993,4.510924999999999,1.914775999999998,3.097618000000004,0.6559669999999995,16.430034999999997,0.6071360000000001,5.071361000000003,7.6997,2.345369999999999,0.406485,2.320965000000001,1.1701439999999996,1.8048280000000005,1.113455
Inventories,82.62382200000002,3.5413820000000005,0.22240599999999988,0.366506,0.042827000000000004,14.505239999999997,9.66207,5.239901999999997,16.306170999999992,26.937900999999997,0.6297660000000003,0.379764,0.0,0.005968,0.0,0.14113799999999999,0.7429749999999999,1.0948600000000002,0.001352,0.5042819999999999,0.03447799999999998,0.050277999999999934,0.658437,0.6064759999999998,0.9495589999999998
Land,71.91252499999999,5.315916,1.019892,0.629594,0.04445699999999998,8.199898000000001,0.997954,0.6228060000000002,1.247242,3.135240999999999,0.40940599999999994,0.515701,0.22980000000000006,0.15018300000000007,0.006719000000000003,42.132107,0.06292700000000001,0.86911,0.758464,0.4577359999999999,0.0008430000000000104,0.23924900000000004,1.599056,2.3267089999999993,0.940944
Total receipts,995.2268079999994,19.702096000000004,5.177018,7.029862000000001,0.5251380000000001,138.56640900000002,66.926353,47.84522900000002,171.98314500000015,216.47593000000006,49.077804000000015,15.549177,3.172035000000001,3.1723070000000035,3.4426659999999956,16.558274000000004,5.474567,49.20749799999999,1.1042089999999973,45.37608700000001,3.809774000000001,46.540831,13.087927999999998,41.541297000000014,23.73536800000001
Business receipts,982.0148600000002,17.266704000000004,4.8477,6.806820999999999,0.5522999999999998,138.09728000000007,66.15101199999998,47.649374999999964,170.78607499999998,213.50304899999992,47.877801000000005,15.196808000000004,2.197369000000002,4.573796999999999,3.3232929999999996,15.846730000000008,5.1433029999999995,48.744642999999996,0.8045159999999996,45.27605199999999,3.810199000000001,46.135058000000015,12.913574000000004,41.250776,23.121482999999998
"Net gain, noncapital assets",2.3721539999999983,0.13797199999999998,0.021015999999999993,0.1695399999999999,0.0015130000000000005,0.27913999999999994,0.22238099999999994,0.11983100000000002,0.19951200000000013,0.13209100000000007,0.28294700000000006,0.01904900000000001,0.03252699999999997,0.012822,0.006312999999999999,0.08873500000000001,0.29891,0.076656,0.055037,0.06627499999999997,1.0999999999997123e-05,0.04288499999999998,0.020047999999999996,0.07117199999999996,0.015708999999999973
Other receipts,10.199265999999994,2.295658999999999,0.3069759999999999,0.044691999999999954,-0.028702000000000005,0.15113600000000016,0.5496349999999999,0.06864399999999993,0.9810949999999998,2.8372649999999986,0.9158110000000002,0.32952000000000004,0.6219730000000006,-1.431048,0.11305900000000002,0.567488,0.030252000000000168,0.3828060000000004,0.10728599999999844,0.028872999999999927,-0.001464999999999994,0.360468,0.15297000000000005,0.21722100000000033,0.5964659999999999
Total deductions,1069.0967920000003,22.524283000000004,5.848830999999997,8.473239999999997,0.6101700000000001,149.19896199999994,71.27860800000002,50.73133300000001,177.37777800000003,222.46845799999983,51.92786100000001,17.939643000000004,3.7665110000000013,6.015734999999999,3.914071,21.578542999999996,6.2883379999999995,55.49601100000001,4.309438,47.670815000000005,4.293875,50.116041000000024,15.260466999999998,45.71828099999999,25.959746999999993
Cost of goods sold,629.8629620000002,8.937449999999998,1.9795189999999998,3.3531499999999994,0.3655280000000003,108.74438300000003,49.25354199999998,37.242885,146.452582,173.56874200000004,19.136314,5.491596000000001,0.0,0.0,0.0,1.0627879999999998,1.9006720000000001,13.646728999999993,0.000938,21.577006999999995,0.5425530000000003,6.062281000000002,3.987397999999999,16.547401000000008,9.914998999999995
Compensation of officers,38.00752899999998,0.26362699999999994,0.20701000000000003,0.2528760000000001,0.007970000000000005,5.076523000000002,1.8494229999999998,1.1414710000000001,3.0342149999999997,3.2899119999999993,1.0371630000000014,0.444121,0.169381,0.7642870000000004,0.5196879999999995,1.8731799999999996,0.17939800000000006,6.542532999999999,0.33392999999999984,1.691764000000001,0.16245599999999993,5.822152000000003,0.6768719999999995,1.1273739999999997,1.5382049999999996
