items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,84.46516300000002,1.8774010000000003,0.44345599999999985,1.5220149999999997,0.029982000000000175,10.952720999999997,3.883731000000001,2.333400000000001,4.941493999999999,6.984042000000002,2.065822,3.8846869999999996,2.415058,2.7984250000000017,0.7005020000000002,15.593715000000001,1.230226,4.346100999999997,8.680541999999996,2.0403780000000005,0.45195700000000016,2.2429190000000006,1.4929970000000008,2.139862000000001,1.2835599999999996
Inventories,96.087421,3.069386999999999,0.437678,0.45544000000000007,0.044566999999999996,20.654722999999997,12.020917000000004,7.124241999999999,17.573617999999996,28.947272000000012,0.8152999999999999,0.4946539999999999,0.0,0.0,0.0,0.00279299999999999,0.7722930000000001,1.015832,0.09196399999999999,0.403041,0.02616300000000002,0.075214,0.4914360000000001,0.7008779999999999,0.8700080000000003
Land,75.24535900000001,5.699446,0.9067529999999999,0.6385639999999999,0.04866000000000001,9.441125,1.4402089999999999,0.9428250000000002,1.557257,3.4890050000000006,0.8803529999999999,0.6354839999999999,0.324262,0.34056,0.01364,40.340149000000004,0.23995300000000003,0.7924460000000002,0.9905619999999997,0.338773,0.019953000000000026,0.30217000000000005,1.7629299999999999,2.9554719999999994,1.144804
Total receipts,1174.78517,26.402301,4.791988,10.277304,0.7954089999999994,161.355678,82.19925,64.01459900000003,207.0074259999999,253.5734020000001,57.639735,19.230495999999995,3.827542000000001,2.3636459999999957,4.105746999999994,13.470113000000005,10.060023000000001,55.65927300000004,2.153368999999998,49.895352,4.19961,50.54894799999997,15.056393,52.35903000000002,23.886802000000003
Business receipts,1161.67616,24.196980999999994,4.535285000000002,10.005272999999995,0.8404499999999997,160.16193599999997,81.00212800000003,63.583777999999995,205.499505,250.01354700000002,56.887058999999994,18.93633700000001,3.0113179999999993,4.074991999999995,4.101558000000004,13.689194999999998,9.480701,55.410053000000005,1.4555249999999997,49.50457299999999,4.198858000000001,50.21019800000002,14.683897000000002,52.39261499999998,23.796410999999992
"Net gain, noncapital assets",3.5448109999999993,0.329998,0.094034,0.04924600000000001,9.699999999999986e-05,0.5615960000000002,0.17008500000000004,0.07669399999999993,0.310951,0.38410599999999995,0.43480699999999994,0.041015000000000024,0.05515300000000001,0.03074099999999999,0.0012709999999999944,0.13776,0.448422,0.03806399999999999,0.12659900000000002,0.11731800000000003,2.6999999999999247e-05,0.018730000000000024,0.028672999999999997,0.056784,0.03256899999999999
Other receipts,9.177917999999991,1.8627989999999999,0.16238600000000003,0.217298,-0.04516299999999998,0.5967280000000006,1.0215930000000002,0.3494039999999998,1.1813390000000004,3.1674469999999992,0.31585699999999983,0.24986600000000014,0.7410290000000002,-1.7645300000000002,0.0013170000000000126,-0.3994230000000001,0.12960000000000005,0.20906800000000025,0.38553699999999935,0.26729,0.00014300000000000423,0.3200130000000003,0.34216999999999986,-0.09118700000000013,0.05622000000000016
Total deductions,1260.6619370000008,29.850904999999997,5.538687000000003,11.568935000000003,0.9141989999999991,174.449253,87.14946500000002,67.19112400000003,213.22260899999992,261.41231500000004,61.33281400000001,21.640603,5.4487960000000015,5.4472239999999985,4.606518999999999,19.275935999999994,11.461372,62.076993000000016,6.409884,51.969397000000015,4.729049,54.04726199999999,17.205634000000003,57.315877,26.233802999999995
Cost of goods sold,758.3691180000001,15.642828000000002,3.07362,6.156202999999998,0.6489579999999995,127.48884900000002,60.334243000000015,48.60708299999999,176.719654,202.46390599999995,24.102023000000003,5.590993000000001,0.0,0.0,0.0,0.8539729999999999,3.170401,16.357472,0.043709,25.536107,0.30321700000000007,6.647393000000001,3.2840760000000007,21.812917999999996,9.531495
Compensation of officers,41.681072,0.25979300000000005,0.10854600000000003,0.2542049999999998,0.013420999999999988,5.513636999999999,1.9439229999999998,1.209282,2.6343190000000014,3.7731869999999983,0.9643889999999988,0.8220750000000003,0.2198960000000001,0.5095919999999996,0.6666790000000002,1.9073440000000002,0.323194,8.055173000000003,0.2931760000000001,1.6567779999999992,0.20186400000000004,5.597092999999997,1.4682500000000012,1.8019760000000007,1.4750649999999998
Salaries and wages,137.36295199999995,1.6261750000000004,0.5317780000000001,0.867178,0.046777999999999986,10.502763000000002,6.943802999999999,4.852161000000002,11.293438000000002,18.356203,7.869837,4.455500000000001,1.4978010000000008,2.132785,1.7151309999999995,5.832787,1.544555,12.634771999999998,1.0545520000000002,8.924287,1.5710490000000004,16.332497999999994,3.202985,9.534875000000003,4.028498000000003
Repairs,10.364990999999996,0.559639,0.12013700000000005,0.131,0.011703000000000005,0.9113410000000002,0.522599,0.374614,0.7305159999999997,1.305171,1.445563,0.21247500000000002,0.041964,0.03802900000000001,0.045406,0.27667200000000003,0.31271499999999997,0.39530999999999983,0.08370700000000003,0.40097400000000016,0.044902,0.5309279999999998,0.46533100000000005,1.0572969999999997,0.346734
Bad debts,5.833810999999999,0.014664,0.0021259999999999994,0.050085,0.0026850000000000016,0.833241,0.346495,0.205982,0.617092,0.27956400000000003,0.07827,0.16582100000000002,0.7288700000000001,0.133908,0.019920000000000007,0.472821,0.114226,0.09756900000000002,1.019974,0.10929999999999998,0.057414999999999994,0.23700000000000004,0.073295,0.074276,0.099078
Rent paid on business property,40.891451,1.1804009999999998,0.14833100000000002,0.5256379999999999,0.008511000000000005,3.4566289999999995,1.8404130000000007,1.310705,2.7560660000000006,6.557364,2.781625,0.9298369999999998,0.20687200000000006,0.3294269999999999,0.2817040000000002,0.9484910000000002,0.5483,2.821683,0.089442,1.1226000000000003,0.5984449999999999,3.9910960000000006,1.28254,4.91047,2.261209000000001
Taxes paid,28.350263000000012,0.435439,0.11885000000000001,0.325877,0.024940000000000004,3.4308200000000006,1.8698640000000006,1.3494729999999997,1.8090159999999997,3.6632250000000006,1.6156510000000006,0.6276170000000001,0.17800499999999997,0.2003109999999999,0.19413800000000014,0.9411730000000003,0.31159600000000004,2.0198230000000006,0.168199,2.0531930000000003,0.21381100000000008,2.3922230000000013,0.7666900000000001,2.5681009999999995,1.069108
Interest paid,15.293451999999998,0.5583009999999999,0.10525100000000001,0.23508199999999996,0.026417999999999997,1.644875,1.0060019999999998,0.640353,1.228336,1.597706,0.784126,0.9621439999999999,0.4764789999999999,0.10845499999999997,0.06763200000000003,0.7566899999999999,0.36948000000000003,0.5651959999999998,1.156672,0.43026600000000004,0.064938,0.4442299999999999,0.534636,1.1066580000000001,0.415863
Amortization,3.4506759999999996,0.07074,0.018904,0.0695,0.004819000000000004,0.10915,0.272834,0.108759,0.22502600000000006,0.3809990000000001,0.075601,0.6885140000000001,0.05634399999999999,0.026313000000000003,0.09559400000000001,0.09048300000000001,0.030499,0.167833,0.03788999999999998,0.13401200000000002,0.016748000000000002,0.14726899999999998,0.07847399999999999,0.36852799999999997,0.175761
Depreciation,39.393536,1.82089,0.337639,1.105003,0.04698400000000001,3.617132999999999,3.6083039999999995,2.634869000000001,3.251162,3.5297959999999993,4.957796,1.009779,0.08509500000000003,0.15222800000000003,0.10204400000000002,0.9152210000000001,3.0454359999999996,1.5278340000000004,0.18199300000000007,0.9437960000000003,0.21313700000000008,1.3774940000000004,1.0610359999999999,2.7307170000000003,1.136671
Depletion,0.30164,0.0011399999999999987,0.006501,0.04030499999999998,0.0,0.014438000000000003,0.21347999999999998,0.022502999999999995,0.0009550000000000001,6.600000000000009e-05,0.0008269999999999999,0.0,0.0,1.9e-05,0.000456,0.0007610000000000001,0.0,0.0,3.0999999999999995e-05,0.00015800000000000015,0.0,0.0,0.0,0.0,0.0
Advertising,10.694380000000002,0.060877,0.015881,0.011893999999999995,0.002111,0.581647,0.5756809999999999,0.5199630000000002,0.8525320000000001,2.8463270000000005,0.17109100000000005,0.42121999999999993,0.091302,0.052239000000000035,0.12486399999999998,0.29397000000000006,0.09247499999999997,0.5908060000000002,0.038386,0.6380029999999999,0.17771500000000007,0.48649200000000015,0.43610099999999996,1.209499,0.40182799999999985
"Pension, profit sharing, stock, annuity",3.784984999999999,0.026441,0.010214,0.021243000000000012,0.0032170000000000002,0.4192650000000002,0.424933,0.18367400000000011,0.2881020000000003,0.22766700000000006,0.156872,0.141847,0.011793999999999999,0.021996000000000016,0.03146399999999999,0.194782,0.011878,0.7139769999999999,0.028616999999999976,0.29249,0.008190000000000003,0.4007999999999998,0.10720099999999999,0.015993000000000007,0.04230600000000001
Employee benefit programs,12.776866000000005,0.138069,0.028534000000000004,0.16669799999999996,0.003877000000000002,2.0794610000000002,1.5024689999999996,0.8963669999999997,0.9936559999999997,1.2761589999999998,0.787544,0.29476999999999987,0.086057,0.132513,0.09891400000000006,0.3884850000000001,0.11413499999999999,0.9577280000000004,0.12553399999999992,0.624044,0.11309000000000002,1.163608,0.2037,0.31769000000000003,0.28159899999999993
"Net loss, noncapital assets",1.790848,0.0024879999999999998,0.017490000000000002,0.036519,5e-06,0.08289999999999999,0.017853,0.016333,0.07299,0.258714,0.005195999999999999,0.0061860000000000005,0.042415999999999995,0.088112,0.0,0.159493,0.012709,0.018583,0.818891,0.004355999999999999,0.00037300000000000007,0.006045000000000009,0.006914,0.104226,0.012059
Other deductions,150.32189699999998,7.453022000000001,0.8948879999999999,1.5725090000000002,0.06977,13.763104999999996,5.726566999999999,4.259002000000001,9.749749999999999,14.896261000000003,15.536405000000002,5.3118289999999995,1.7258999999999993,1.5212960000000013,1.1625739999999993,5.242789,1.4597719999999998,15.153237000000004,1.2691120000000002,9.099034,1.1441529999999993,14.293096000000006,4.234404000000001,9.702653000000002,4.956529
Total receipts less total deductions,-85.87676600000003,-3.448605,-0.7466979999999999,-1.291632,-0.11878900000000003,-13.093575000000005,-4.950217000000002,-3.1765240000000006,-6.215183000000003,-7.8389120000000005,-3.693078,-2.410108,-1.6212539999999995,-3.0835789999999985,-0.5007729999999997,-5.805823,-1.4013490000000002,-6.417719000000005,-4.2565149999999985,-2.074045999999999,-0.5294399999999999,-3.498313999999997,-2.149241,-4.956846,-2.3470000000000004
Net income,-86.26304800000003,-3.4611289999999997,-0.7469830000000002,-1.297118000000001,-0.118813,-13.128993999999999,-4.955659999999998,-3.1812419999999992,-6.230813999999995,-7.8472139999999975,-3.6950899999999995,-2.4133839999999998,-1.6412969999999998,-3.1060230000000004,-0.5023710000000001,-5.8484039999999995,-1.4026499999999997,-6.419809000000001,-4.4422239999999995,-2.0802169999999993,-0.5300219999999998,-3.4983210000000007,-2.1508930000000004,-4.957663999999999,-2.3486020000000005
