items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Cash,58.87916199999998,1.324847,0.3496330000000001,0.549785,0.18025899999999995,5.901651000000001,2.304976,1.1523759999999985,3.258616,5.448196000000003,1.3627890000000003,2.114954,2.09821,2.7675339999999995,0.897373,14.167342,0.953789,4.217656999999999,2.9360339999999994,1.267250999999999,0.2871110000000001,0.8830829999999992,1.3869160000000003,1.5755400000000002,1.0960259999999997
Inventories,78.73067600000002,1.4100800000000002,0.20527400000000007,0.11890200000000006,0.010794999999999999,13.803735999999994,9.495556999999998,4.143996000000001,11.004096000000004,34.07895599999999,0.20601899999999995,0.4707990000000001,0.0,0.009337,0.0,0.0020519999999999983,0.507503,0.5729509999999998,0.024661000000000002,0.11144600000000005,0.010317,0.060436000000000045,0.5427150000000001,0.6758009999999999,1.02961
Land,52.68425500000001,4.166711,0.903375,0.29983000000000004,0.013423999999999991,6.689580999999999,0.49016499999999974,0.310265,0.4649549999999998,2.0705340000000003,0.37129100000000004,0.4556450000000001,0.07863400000000004,0.096609,0.0007969999999999991,30.591960999999998,0.17269000000000007,0.48473,0.27759100000000014,0.358579,0.036455000000000015,0.324603,1.0714730000000001,2.04596,0.907154
Total receipts,830.0825770000001,13.221970000000002,6.1902919999999995,5.437964000000001,1.3775139999999997,109.49417199999993,61.80290100000002,36.46371199999999,104.09993299999996,225.73472200000015,29.307714000000004,13.217764000000003,5.698621000000003,4.725294000000002,4.519010999999999,15.045021000000006,6.66536,48.00411500000001,0.13082999999999956,33.25789200000003,1.4074349999999995,28.07864600000002,9.471457000000001,39.782464000000004,26.704634999999996
Business receipts,818.5657469999996,12.514406999999995,6.062372,5.332214999999998,1.3836630000000003,109.10497699999996,61.11741000000001,36.34377599999999,102.86413500000003,222.77687900000012,28.85194300000002,13.101878,4.865655,4.367248,4.517111,14.649072000000004,6.500285000000002,46.635155,0.2341950000000006,33.16181499999999,1.4097449999999991,27.558953000000002,9.320633,39.302402,26.345119999999994
"Net gain, noncapital assets",1.886899999999999,0.112813,0.060249,0.029249000000000025,0.0,0.22780500000000004,0.09843200000000007,0.06953999999999999,0.11159999999999992,0.182933,0.18127499999999996,0.16675099999999998,0.07706999999999997,0.05213399999999999,0.0007800000000000029,0.07050599999999996,0.09460100000000005,0.060488000000000014,0.0058990000000000015,0.029992999999999992,0.0,0.055352999999999986,0.019917000000000004,0.13151799999999997,0.04789500000000002
Other receipts,9.063110000000009,0.5836580000000002,0.066135,0.07383800000000029,-0.006151999999999991,0.14502300000000012,0.5806,0.03800399999999993,1.1187040000000001,2.7614769999999993,0.2728410000000001,-0.06243200000000004,0.7402669999999993,0.26766599999999974,0.0003370000000000317,0.22529400000000077,0.067853,1.2990509999999995,-0.4081709999999994,0.060176999999999925,-0.002683999999999992,0.46394800000000025,0.12927600000000017,0.34754700000000005,0.309955
Total deductions,894.6911919999998,15.78592,6.839582000000002,5.964203999999999,1.4780719999999992,117.17746799999998,65.95838800000001,38.94043099999999,108.40654199999994,233.32869099999994,31.920175,16.185540000000003,6.577963999999998,6.892087,5.021402000000002,19.56746100000001,7.718484000000002,53.10071500000001,1.5919939999999997,35.342613,1.6925469999999994,30.258985999999993,11.834011,43.55055900000001,29.215103999999997
Cost of goods sold,530.1706829999998,5.5387689999999985,3.9197380000000006,3.647297,1.2825700000000007,83.10553600000003,44.80296900000002,26.67758599999999,83.164263,181.668231,12.808010000000003,5.033237,0.3130259999999998,0.06341699999999995,0.5938099999999995,4.318392999999997,1.8536219999999997,18.485164999999995,0.031132,19.981533,0.18943,4.078197999999999,2.12659,15.297796000000005,11.030867999999998
Compensation of officers,33.784081000000015,0.195689,0.31622500000000003,0.13018200000000002,0.015665000000000005,4.220213999999999,1.7679530000000003,0.9100190000000001,2.9049250000000004,3.7721110000000007,0.65646,0.7173090000000002,0.356811,1.1070030000000002,0.34717100000000034,1.563008,0.21696900000000002,6.748218000000005,0.1606829999999999,1.210762,0.129177,3.068476999999998,0.6040370000000004,1.1442430000000003,1.5119370000000005
