items,ALL,FARM,FFRA,MINE,UTIL,CNST,DMAN,NMAN,WHTR,RETR,TRAN,INFO,FINC,FINS,INSU,REAL,LEAS,PROF,MGMT,ADMN,EDUC,HLTH,ARTS,ACCM,OTHS
Interest paid,13.549372000000002,0.44078900000000004,0.129917,0.09706399999999998,0.028272000000000005,1.4373109999999998,1.2576720000000001,0.742086,0.9298729999999997,1.822381,0.757687,0.506006,0.27374500000000035,0.38340599999999997,0.054882000000000014,0.63915,0.338971,0.4852449999999999,0.2509520000000003,0.314516,0.03467599999999999,0.4621170000000001,0.376321,1.255238,0.514946
Amortization,2.008267,0.021077,0.006633,0.005119000000000002,0.0014490000000000006,0.05807699999999999,0.12078399999999997,0.12079499999999999,0.11192400000000002,0.329761,0.05523599999999999,0.23871200000000004,0.005795999999999996,0.021220000000000003,0.05812700000000001,0.047142,0.017211,0.144184,0.012631000000000003,0.067186,0.020288,0.07205699999999998,0.11146600000000001,0.26948400000000006,0.08854399999999998
Depreciation,32.076572,1.1879120000000003,0.466263,0.433126,0.068021,3.8953800000000003,3.038043,2.11463,1.756539,3.1371129999999994,3.7075829999999996,0.939292,0.07623499999999994,0.2343,0.203936,0.6744870000000001,2.2541089999999997,1.3235740000000003,0.04127200000000003,0.8460700000000001,0.10294700000000001,0.890685,1.0327959999999998,2.354182,1.287736
Depletion,0.09176500000000004,0.016063,0.004225,0.035525,0.0,0.014703,0.016514,0.0026409999999999993,8.999999999999894e-06,0.0,1.4999999999999931e-05,0.0,0.0,3.5e-05,0.0,0.0012850000000000001,0.0,0.0,0.00047500000000000005,0.000277,0.0,0.0,0.0,0.0,0.0
Advertising,9.496221999999996,0.06982799999999999,0.008948000000000005,0.008354,0.011896000000000002,0.6272260000000003,0.49345399999999984,0.4576100000000003,0.6633689999999999,2.6629950000000004,0.095053,0.28087299999999993,0.14943800000000007,0.07350499999999999,0.04322999999999999,0.3652310000000001,0.128798,0.554389,0.005340999999999985,0.2471930000000001,0.07241999999999998,0.35233400000000004,0.24316299999999996,1.321447,0.5570899999999999
"Pension, profit sharing, stock, annuity",3.8579599999999985,0.03673900000000001,0.002262,0.00875200000000001,0.0018930000000000002,0.5368879999999998,0.21207299999999996,0.18507200000000001,0.226205,0.15344800000000003,0.07916200000000001,0.103219,0.005968000000000001,0.09066900000000003,0.06768400000000002,0.31357599999999997,0.029141,0.739045,0.020139000000000018,0.037565000000000015,0.002013000000000001,0.8447090000000002,0.08410199999999995,0.016762,0.041628
Employee benefit programs,11.157195999999999,0.17787699999999998,0.014530000000000001,0.07590000000000002,0.005102,1.9962690000000007,1.5286560000000002,0.7411680000000003,0.789752,1.101035,0.6041319999999999,0.295679,0.04981799999999997,0.14011700000000002,0.04181299999999999,0.29922699999999997,0.084297,0.971346,0.01804699999999998,0.3927879999999999,0.12772799999999998,0.8705639999999999,0.11527900000000002,0.43935199999999996,0.2713
"Net loss, noncapital assets",0.648234,0.0028899999999999998,0.0009650000000000001,0.012657,4.1e-05,0.049038000000000005,0.11830600000000001,0.011319,0.026664,0.108753,0.005875999999999999,0.036447,0.132493,0.007611999999999999,0.0013260000000000004,0.010099,0.014727,0.015170000000000001,0.004457000000000001,0.001491000000000001,0.008677,0.003733,0.002663,0.060258,0.012570999999999999
Other deductions,126.24744399999997,5.009648,0.6492530000000003,0.9562940000000002,0.11413600000000002,10.718727999999999,5.362986000000001,3.9548560000000013,6.878610000000002,12.146377000000001,9.618257,3.456008999999999,0.8152759999999999,2.440278,1.0094130000000003,3.8760249999999985,1.2862109999999998,21.725449000000005,0.30979,3.7600810000000013,0.7902559999999998,14.657024,3.135077,8.921919,4.528022999999999
Total receipts less total deductions,-64.644721,-2.5503,-0.6335140000000001,-0.7196400000000001,-0.140664,-8.408624,-5.119757,-2.6269149999999986,-4.317530999999999,-6.9308440000000004,-2.8338050000000004,-2.468321,-0.5930810000000006,-1.9294340000000005,-0.39146199999999975,-3.3780810000000008,-1.42235,-5.796790999999999,-1.244535,-1.8416080000000008,-0.383409,-2.2663870000000017,-2.031774,-4.028051,-2.2392049999999997
Net income,-65.09994900000001,-2.559532,-0.633582,-0.7219500000000001,-0.14068899999999998,-8.532107000000003,-5.171965000000002,-2.634423999999999,-4.326178000000002,-6.933164000000001,-2.8377730000000003,-2.471892,-0.6067999999999998,-1.9500780000000004,-0.3915709999999999,-3.4070230000000006,-1.430787,-5.801911999999998,-1.3878840000000006,-1.843173000000001,-0.38342200000000004,-2.267512,-2.0328919999999995,-4.029287,-2.23982
