1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,industry,asset_code
0.029636632998367263,0.05522088861920562,0.08789696979424326,0.15410523422425895,0.18045647534643197,0.17133898343272863,0.1501441967850784,0.3319688908934191,0.4691443926666586,0.72368760600845,0.8319275978777606,0.7852047211933723,1.1130384689416635,1.2701983498571476,1.346568707315039,1.4414949711122167,1.4375658783946208,1.1105657767850599,1.295756831416099,1.993850337669409,2.2627932309543994,3.0655032684243775,3.814178191178665,3.636301466662898,3.663369935928871,4.297275134119992,4.95085609392899,5.226829429564402,5.335190994572274,4.906046805723711,4.8548971541004935,4.572777534550295,3.679619981586722,2.8486272790623306,2.675134173277312,2.6860360128529353,2.8713188377433037,3.4759468753210387,4.2840111912002605,5.15812095164276,6.407811890047507,5.8001081831858325,5.574416024133501,5.977771496994345,6.1052491656613235,5.580016098381715,5.911569052547202,6.280574116380157,7.07352617272341,7.971944108126284,8.866389210969897,8.205442540615616,8.434387234620502,8.614346181311827,8.96166540498395,ALL,EP1A
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984031722267422,0.8823167148584057,1.6948122263919747,1.9684068875892171,2.096105309097121,2.544731594728058,3.136331511525021,3.555135723778648,3.6268028475593317,3.3820680593082186,3.6487251115566957,4.351414446991571,5.486165471352099,6.303189362654346,6.252147132688672,6.140894409050407,5.825860608009221,6.877503448933145,7.279548965074267,6.645478638272279,6.627035331903905,7.407304991887289,7.962009003004295,8.155889892809295,8.852382868043488,9.795118663436511,10.454205118365007,10.633316824260257,11.40469423399078,11.423303818850922,12.268382038209493,12.965816064078501,13.56584614200302,ALL,EP1B
0.006513545713926872,0.008299093087279457,0.012242792221341023,0.03224737295638416,0.06503761294211509,0.09799387473520972,0.17134102456650124,0.20073205426859855,0.22802145763596363,0.2746624033377992,0.3087399699377959,0.3393024824483099,0.4076689946229523,0.4727047463424011,0.5289450980798089,0.5752059601920452,0.637665601019912,0.8282307841173365,1.0035723027983405,1.2577294207826926,1.6979503325268694,2.279409750031663,2.6911447742331602,2.648090383286587,3.0875212728820625,3.3558118269819515,4.1111645423359455,2.785702467927488,1.9913886386758264,1.2852100771926516,0.7767386874191302,0.4273756448114692,0.23345821386717783,0.11346154528509722,0.058753541214575204,0.03098122949648308,0.01637836373262102,0.009058926484195049,0.004655943531814883,0.0025532986484349297,0.0013494147580258417,0.0005082351466602621,0.0003442724271629879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALL,EP1C
0.01628386428481718,0.030642805245339536,0.04394848489712163,0.07348680183329853,0.09068624903196328,0.1403777285317268,0.2096130747274036,0.25558158554943167,0.2625870575709996,0.2790351381173064,0.29850251892764207,0.29922738609614735,0.31733771450418635,0.2666138249238046,0.4013835199472449,0.28909443893835285,0.3212834753793638,0.3593573265583213,0.4522063264160542,0.47795640388551297,0.4648870910435636,0.8419462582823334,0.7423767530370357,1.0818584893482233,1.52658047037571,1.7587060429173376,2.087710717803555,2.2893546396073496,2.6707909335221722,3.1316867753873403,2.9600986755752023,2.690447745010645,2.7566801237517726,3.2649345233370943,3.232132583305019,3.003758471993614,2.7310350520629987,3.179666765907888,3.3352313000777962,4.333076334511925,4.8627687557452814,5.0589791727052775,5.345797409380072,4.782371193587246,4.436101905716818,3.908677725310916,3.572321228392499,3.294587087918717,2.9660583515161805,2.7627236122966075,2.858171146272155,3.034504861851195,3.1768978039720612,3.3129252654645858,3.233122737944073,ALL,EP1D
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005343346180288345,0.0463438741478886,0.11008907447930091,0.15010257989092887,0.19861260250364912,0.2935908493550556,0.36705955994738104,0.4040635978092603,0.520970077236698,0.7555293479629904,1.0568962656284089,1.3460370986990757,1.4355605376153173,1.6263146811704983,1.4993636920165963,1.286840034781482,1.3314096111834988,1.4151160919266514,1.343544822162464,1.3507793957128693,1.1386781774152686,1.5081313971252146,1.7174472784090875,1.8834226710577686,2.2407611436011994,2.560478055365585,2.7318935117463785,2.7493919647161107,3.1120501665601936,3.6506055892280402,3.4182674297870297,3.4530307213275635,3.5326443945690733,3.905230678685465,4.028872247569649,4.026926717058576,3.805802258277455,3.558604946848,3.3104185762496177,3.4507425802911076,3.5460740459983042,3.7046066799598294,3.931772069210114,4.006263641223336,ALL,EP1E
0.008467609428104934,0.016278990286586626,0.026369090938272974,0.0697659511075619,0.13068590769589322,0.17915444583492332,0.2673155503546102,0.2817140847460589,0.29157756074232016,0.31073746526873397,0.300657771771885,0.28506751871838315,0.27989605346945146,0.2501787261271317,0.21695714192426063,0.2015955201883097,0.18674142504887503,0.21903226200138806,0.24861767310374167,0.2648104359385799,0.3091440605428232,0.35942460244753627,0.42962585801736425,0.39520673736097617,0.5368244097813444,0.6707279560983991,0.8634254069350618,0.5643836968161499,0.42244728693864675,0.30545535593613055,0.21514271060739593,0.13308202103525554,0.07750434630408334,0.04616327577776015,0.028464448538738293,0.01826638964532528,0.010214463403139994,0.004877883491489642,0.0018968658833319893,0.000510659729686986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ALL,EP1F
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1007156816985595,2.3512844339131775,3.474533834895474,4.0515988370966785,3.9222105821764863,4.114269531822704,3.5238147516420493,2.9873791817565114,2.9326483891922894,3.4572354504191374,3.843339598260452,3.8701732940488958,3.6864893845325666,3.7667066185387923,3.701144272544611,3.322271708867619,3.2284401979037516,3.236117325825318,3.509310682203928,3.889376204097234,4.388175211278162,4.537796456646435,4.087436390077381,4.422438872663255,4.658341778212772,4.674081985967057,4.865808088824573,4.812920772386963,ALL,EP1G
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11852082423171402,0.31539053353126584,0.5626288997381921,0.8493279703057334,1.136973683557091,1.7662712628443664,2.3281477480465558,2.8976703230494105,3.277926658947745,3.604345474274889,3.8769391532255413,4.160665845034997,4.641458956954202,5.29283831002006,5.858828027899447,6.261841916156443,6.493070736168792,6.925695076362126,7.480204723108572,8.193611052090572,8.67663051209822,9.255705810746612,ALL,EP1H
3.402024926384005,3.767149869848929,4.174164311978759,4.561142847965491,4.906217674900963,5.246880624242594,5.81587962252789,6.399303429644421,7.13528759304127,7.973681870431471,9.066609902518834,10.105069128852303,10.800740974432502,11.722399435372955,14.180339287989456,15.08809480196057,15.852925595225237,16.880166556504776,19.596725219655042,22.363505644849305,27.351391753453164,31.90466507714043,35.71770891060647,38.3344495968906,41.70658412913346,43.98518318590187,46.56531708765772,48.99054402242377,51.447066771828965,53.802327512772266,54.62460954085868,55.37744153355438,55.70790689869499,56.74379980370119,57.7618046983335,59.62975220332047,63.64884516280231,67.35675665213198,68.73506138788133,72.46911445608362,80.82068582067122,84.93123653290094,82.23079924416096,73.87831171581703,79.8200203833087,78.60365936656827,86.12677580184072,82.99325644681686,85.71328755703608,82.94564029263097,85.79635774794403,87.32279061669541,90.87750518867675,91.54129797136122,91.6961659109611,ALL,EP20
0.34456656826673154,0.3673944670561022,0.3911415155843825,0.4204561320082397,0.45770601784145776,0.5031955408182242,0.5729031508701228,0.6668094849952587,0.7559831211598207,0.8835657213841835,1.0245533208319701,1.2001155520927624,1.3266915836573532,1.565769253613185,1.9602987097359699,2.237188263495422,2.5462511893147135,2.8594541456884506,3.2305926539723195,3.728732789890149,4.238552430078798,4.942440660714847,5.455481622709407,6.060140703191333,6.403070204449302,6.66687949627081,7.267199303565065,7.9622900253717575,8.680449348011098,9.380084721410054,10.09879486282325,10.74569420869364,11.612419496243511,12.540922740656466,13.218535682522923,13.82450137863276,14.20731532590268,14.612610734525457,15.366443402755735,16.17413788368331,17.272676174413103,18.817219793696847,20.77354866811106,23.042525469363365,24.910954807151008,27.132245468237148,29.50451628014743,32.1455729749157,35.12233282692889,37.396223427319235,39.57644394586421,41.39984969874384,42.68251265817681,44.66402448824922,46.49407207491769,ALL,EP34
